text,source,timestamp
Chúc mừng bạn đã trúng thưởng Laptop Dell XPS 13 từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://nhanthuong35-verify.com để nhận giải thưởng ngay hôm nay.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Grab 300.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://tcb76-bank.net để nhận giải thưởng.,sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://tcb30-verify.com.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản DongA Bank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://secure81.info.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Ipad Pro. Vui lòng truy cập http://tcb15.cc để nhận giải thưởng.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Standard Chartered Vietnam của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://nhanthuong86.xyz để kiểm tra.,sms_scam,2024-05-22
"TUYỂN DỤNG DHL: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0939982638.",sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản TPBank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://tcb31.xyz để bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản OCB của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://secure84-verify.com.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Facebook, nhận ngay tại http://nhanthuong81.vip.",sms_scam,2024-05-22
"Bạn có một gói quà tặng từ SSI, nhận ngay tại http://nhanthuong73.vip.",sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Be 100.000 VND. Vui lòng truy cập http://verify72.cc để nhận giải thưởng.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://secure58.cc để biết thêm chi tiết.",sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://nhanthuong31.info.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản OCB số tiền 4300.000 VND. ủy giao dịch tại http://tcb58.club.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản SeABank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://secure64-secure.org để bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://vaynhanh94.info để biết thêm chi tiết.",sms_scam,2024-05-22
Tài khoản Nam A Bank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://verify13-secure.org để xác thực.,sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://tcb29.club.",sms_scam,2024-05-22
Tài khoản ABBank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://secure17.top để xác thực.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Saigonbank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://tcb15.online để kiểm tra.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Postmart. Nhận ngay tại http://tcb35.xyz trước khi hết hạn.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Standard Chartered Vietnam của bạn tại http://nhanthuong35.xyz để tránh bị khóa và bảo vệ tài sản của bạn.",sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản VietinBank của bạn tại http://secure79-secure.org để tránh bị khóa và bảo vệ tài sản của bạn.",sms_scam,2024-05-22
"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK Woori Bank Vietnam 190317589792.",sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản PVcomBank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://nhanthuong46.info để bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản Woori Bank Vietnam của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://verify30-secure.org.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://secure21.online để biết thêm chi tiết và nhận khoản vay.",sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Kienlongbank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://vaynhanh36.online để kiểm tra.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản VCB của bạn. Vui lòng xác minh tại http://vaynhanh43-secure.org để tránh bị khóa.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Lazada 2.000.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://vaynhanh75-verify.com để nhận giải thưởng ngay hôm nay.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Kienlongbank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://tcb94-verify.com để kiểm tra.,sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://tcb45.info.",sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Grab 300.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://vcb25.cc để nhận giải thưởng.,sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://tcb98.club.,sms_scam,2024-05-22
"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK Bac A Bank 190354393419.",sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng SH 150i. Vui lòng truy cập http://support57.xyz để nhận giải thưởng.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Woori Bank Vietnam của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://vaynhanh33.xyz để kiểm tra và bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Viettel. Nhận ngay tại http://nhanthuong99.club.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng VietinBank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://nhanthuong52.cc để kiểm tra.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Eximbank của bạn tại http://tcb79.top để tránh bị khóa và bảo vệ tài sản của bạn.",sms_scam,2024-05-22
"Bạn đã thắng lớn trong chương trình khuyến mãi của SHB, nhận ngay Voucher VNPay 400.000 VND tại http://verify85-verify.com.",sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Xe máy Honda Lead từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://support24.info để nhận giải thưởng ngay hôm nay.,sms_scam,2024-05-22
"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK VCB 190367409150.",sms_scam,2024-05-22
"Shop xả kho nghi bán, Iphone 15 Pro Max giá chỉ 2 triệu. Đặt ngay tại http://vcb73.vip.",sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Shopee, nhận ngay tại http://verify86.vip. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
"Bạn có một gói quà tặng từ AloShip, nhận ngay tại http://tcb63-bank.net.",sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản Shinhan Bank Vietnam của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://verify41.top.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản VCB của bạn. Vui lòng xác minh tại http://secure97.info để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Grab 300.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://vcb78.online để nhận giải thưởng.,sms_scam,2024-05-22
"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK VCB 190362215756.",sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng 10.000.000 từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://support38.info để nhận giải thưởng ngay hôm nay.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Grab 300.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://vaynhanh89.cc để nhận giải thưởng.,sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://vaynhanh96.club.",sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản SHB của bạn. Vui lòng xác minh tại http://verify51.vip để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản Eximbank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://vcb85-verify.com.,sms_scam,2024-05-22
Tài khoản VPBank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://nhanthuong66.cc để xác thực.,sms_scam,2024-05-22
"Bạn đã thắng lớn trong chương trình khuyến mãi của TPBank, nhận ngay SH 150i tại http://tcb65.xyz.",sms_scam,2024-05-22
"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK Woori Bank Vietnam 190379730813.",sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://vaynhanh98-bank.net để biết thêm chi tiết và nhận khoản vay.",sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ VNDirect. Nhận ngay tại http://support14.xyz trước khi hết hạn.,sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://secure88.info.",sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Vinaphone. Nhận ngay tại http://support28.top.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://tcb97.club để biết thêm chi tiết.",sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Boxme, nhận ngay tại http://secure77.xyz. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
"Shop xả kho nghi bán, Iphone 15 Pro Max giá chỉ 2 triệu. Đặt ngay tại http://secure76-verify.com.",sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Tiki 500.000 VND. Vui lòng truy cập http://vcb93.xyz để nhận giải thưởng.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản MSB của bạn. Vui lòng xác minh tại http://vcb33-verify.com để tránh bị khóa.,sms_scam,2024-05-22
Chúc mừng thuê bao quý khách đã trúng thưởng Voucher Be 100.000 VND. Truy cập http://verify89.cc để nhận thưởng ngay.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản MBBank của bạn. Vui lòng xác minh tại http://vaynhanh92.online để tránh bị khóa.,sms_scam,2024-05-22
Chúc mừng thuê bao quý khách đã trúng thưởng Voucher VNPay 400.000 VND. Truy cập http://support89.top để nhận thưởng ngay.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản HSBC Vietnam của bạn. Vui lòng xác minh tại http://tcb97.vip để tránh bị khóa.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Gojek 250.000 VND. Vui lòng truy cập http://verify25.vip để nhận giải thưởng.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ TikTok. Nhận ngay tại http://vcb91.info.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản HSBC Vietnam số tiền 3400.000 VND. ủy giao dịch tại http://secure51.vip.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản ABBank của bạn. Vui lòng xác minh tại http://vaynhanh14.club để tránh bị khóa.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Bac A Bank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://nhanthuong69.xyz để kiểm tra.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản BIDV của bạn. Vui lòng xác minh tại http://secure19.cc để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://verify23.xyz.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản Citibank Vietnam của bạn. Vui lòng xác minh tại http://verify12.online để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
"TUYỂN DỤNG VNDirect: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0926759200.",sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng SeABank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://nhanthuong23.club để kiểm tra và bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Postmart. Nhận ngay tại http://nhanthuong15.info.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng MBBank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://secure16-bank.net để kiểm tra.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ SSI, nhận ngay tại http://tcb80.xyz. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
Chúc mừng thuê bao quý khách đã trúng thưởng Smart TV Samsung 55 inch. Truy cập http://tcb70.info để nhận thưởng ngay.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Gojek. Nhận ngay tại http://nhanthuong19.cc.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản DongA Bank của bạn tại http://support39-verify.com để tránh bị khóa.",sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng SH 150i từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://vcb48-bank.net để nhận giải thưởng.,sms_scam,2024-05-22
Tài khoản Shinhan Bank Vietnam của bạn bị tạm khóa. Vui lòng đăng nhập tại http://vaynhanh33-bank.net để xác thực.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản MBBank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://vcb82-secure.org.,sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://vcb24.xyz.",sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://vaynhanh15.club.",sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://secure87.xyz để được hỗ trợ nhanh chóng.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Lixi. Nhận ngay tại http://support35.cc trước khi hết hạn.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản Nam A Bank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://nhanthuong25.xyz.,sms_scam,2024-05-22
Tài khoản Bac A Bank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://support79.info để xác thực.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://nhanthuong75-bank.net để biết thêm chi tiết và nhận khoản vay.",sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Vietcombank Securities. Nhận ngay tại http://verify88.cc.,sms_scam,2024-05-22
"Bạn đã thắng lớn trong chương trình khuyến mãi của Techcombank, nhận ngay Ipad Pro tại http://secure86.vip.",sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://vcb16.top.,sms_scam,2024-05-22
Tài khoản SeABank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://nhanthuong99.vip để xác thực.,sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://support99-verify.com.",sms_scam,2024-05-22
Vui lòng truy cập http://verify33.top để biết thêm chi tiết.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản OceanBank của bạn. Vui lòng xác minh tại http://support81.top để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://vcb14-bank.net để biết thêm chi tiết.",sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản VCB của bạn. Vui lòng xác minh tại http://tcb53.xyz để tránh bị khóa.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng SCB của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://support16.xyz để kiểm tra và bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://secure18-secure.org để được hỗ trợ nhanh chóng.,sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://secure73.cc.",sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Viettel Money, nhận ngay tại http://nhanthuong11.info. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản TPBank của bạn. Vui lòng xác minh tại http://support59-secure.org để tránh bị khóa.,sms_scam,2024-05-22
"TUYỂN DỤNG Lazada: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0952539606.",sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://vaynhanh19-bank.net.",sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://verify51.top để biết thêm chi tiết.",sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://vcb89.top.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng HDBank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://nhanthuong99-verify.com để kiểm tra và bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ VNDirect, nhận ngay tại http://tcb83-secure.org. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://verify61-verify.com.,sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://secure67.top.,sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://vaynhanh13.top.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ UPS, nhận ngay tại http://verify47-secure.org.",sms_scam,2024-05-22
Vui lòng truy cập http://support45.cc để biết thêm chi tiết.,sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://vaynhanh34.info.,sms_scam,2024-05-22
"Shop xả kho nghi bán, Iphone 15 Pro Max giá chỉ 2 triệu. Đặt ngay tại http://vcb71-secure.org.",sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản Saigonbank của bạn. Vui lòng xác minh tại http://nhanthuong28.club để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Now, nhận ngay tại http://tcb91-secure.org.",sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản BIDV của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://nhanthuong53-verify.com để bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://secure12.online.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Grab. Nhận ngay tại http://secure29-bank.net trước khi hết hạn.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Giao Hang Tiet Kiem. Nhận ngay tại http://vaynhanh30.online.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://vcb63.vip để biết thêm chi tiết và nhận khoản vay.",sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản VIB của bạn tại http://verify83.online để tránh bị khóa.",sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://support15-verify.com.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://secure22.info để biết thêm chi tiết.",sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://support27.top.",sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Now, nhận ngay tại http://verify20.xyz.",sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản GPBank số tiền 2100.000 VND. ủy giao dịch tại http://secure50.vip.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Vinaphone. Nhận ngay tại http://support55.online.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản Nam A Bank số tiền 800.000 VND. ủy giao dịch tại http://vcb98-bank.net.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản CIMB Vietnam của bạn. Vui lòng xác minh tại http://tcb53-secure.org để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://tcb68-bank.net.",sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://nhanthuong59-verify.com để được hỗ trợ nhanh chóng.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Eximbank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://nhanthuong79-bank.net để kiểm tra và bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Techcom Securities. Nhận ngay tại http://secure92.club.,sms_scam,2024-05-22
Chúc mừng thuê bao quý khách đã trúng thưởng Xe Vision. Truy cập http://vaynhanh95.club để nhận thưởng ngay.,sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://verify75.info để được hỗ trợ nhanh chóng.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản LienVietPostBank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://vcb84.info.,sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://verify21-verify.com.",sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Ahamove. Nhận ngay tại http://verify36.online trước khi hết hạn.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản BIDV của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://nhanthuong90.xyz để bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Laptop Dell XPS 13 từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://nhanthuong87.club để nhận giải thưởng.,sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://vaynhanh78.cc.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Nam A Bank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://support80.xyz để kiểm tra và bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản OCB của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://nhanthuong24-verify.com để bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://tcb59-secure.org để biết thêm chi tiết và nhận khoản vay.",sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://nhanthuong90-verify.com.,sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://support10-bank.net.",sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://tcb61.cc để biết thêm chi tiết và nhận khoản vay.",sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Be, nhận ngay tại http://nhanthuong22.info. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://secure31.online.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng VPBank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://secure45-secure.org để kiểm tra.,sms_scam,2024-05-22
Tài khoản TPBank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://support77.xyz để xác thực.,sms_scam,2024-05-22
"TUYỂN DỤNG Ninja Van: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0939230104.",sms_scam,2024-05-22
"TUYỂN DỤNG Citus: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0942919175.",sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản ABBank của bạn. Vui lòng xác minh tại http://verify36-secure.org để tránh bị khóa.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Best Express. Nhận ngay tại http://vaynhanh47-secure.org trước khi hết hạn.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Ipad Pro. Vui lòng truy cập http://secure18.online để nhận giải thưởng.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng BaoViet Bank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://nhanthuong17.club để kiểm tra và bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Boxme, nhận ngay tại http://verify39.club.",sms_scam,2024-05-22
Vui lòng truy cập http://vaynhanh68-secure.org để biết thêm chi tiết.,sms_scam,2024-05-22
Vui lòng truy cập http://tcb47.vip để biết thêm chi tiết.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản Techcombank của bạn. Vui lòng xác minh tại http://verify40.cc để tránh bị khóa.,sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://vaynhanh99.club.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng PVcomBank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://vcb13-bank.net để kiểm tra và bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://support29.online.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Tai nghe AirPods Pro từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://vaynhanh85.top để nhận giải thưởng ngay hôm nay.,sms_scam,2024-05-22
