text,source,timestamp
Bác sĩ hẹn tai khám vào thứ 4 tuần sau lúc 9 giờ sáng.,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 7 lúc 15 giờ chiều.,sms_safe,2024-05-22
Chúc mừng sinh nhật Thùy! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Chúc mừng Minh đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Đơn hàng Foody của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
ACB: Giao dịch chuyển khoản 4000.000 VND thành công. Số dư hiện tại: 4000.0000 VND.,sms_safe,2024-05-22
Chúc mừng My đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 5 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
VPBank: Bạn vừa nhận được 4100.000 VND từ Vỹ. Số dư mới: 4100.0000 VND.,sms_safe,2024-05-22
Mã OTP của bạn là 304905. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
HDBank: Giao dịch chuyển khoản 3700.000 VND thành công. Số dư hiện tại: 3700.0000 VND.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 2 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
HSBC Vietnam: Số dư tài khoản thay đổi -2500.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 5 lúc 15 giờ chiều.,sms_safe,2024-05-22
TPBank: Giao dịch chuyển khoản 500.000 VND thành công. Số dư hiện tại: 500.0000 VND.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 7 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Chúc mừng Quỳnh đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 3 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Mã OTP của bạn là 865187. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Chúc mừng Hoàng đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
Mã OTP của bạn là 892997. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
SeABank: Số dư tài khoản thay đổi -1200.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Mã OTP của bạn là 327102. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Đơn hàng từ Postmart đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 5 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
HSBC Vietnam: Bạn vừa nhận được 3700.000 VND từ Thắng. Số dư mới: 3700.0000 VND.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Chúc mừng Phương đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 7 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Đơn hàng Best Express của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
Đơn hàng từ Mobifone đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
ACB: Giao dịch rút tiền 3800.000 VND thành công. Số dư hiện tại: 3800.0000 VND.,sms_safe,2024-05-22
Eximbank: Quý khách vừa nhận được 500.000 VND từ Anh. Số dư mới: 500.0000 VND.,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A402.,sms_safe,2024-05-22
Mã OTP của bạn là 825974. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Chúc mừng sinh nhật Yến! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Bác sĩ hẹn tai khám vào thứ 5 tuần sau lúc 9 giờ sáng.,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 2 lúc 15 giờ chiều.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Chúc mừng Toàn đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
DongA Bank: Giao dịch rút tiền 3300.000 VND thành công. Số dư hiện tại: 3300.0000 VND.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi VNPay!,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
MBBank: Giao dịch chuyển khoản 3400.000 VND thành công. Số dư hiện tại: 3400.0000 VND.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Hà ơi?",sms_safe,2024-05-22
BIDV: Số dư tài khoản thay đổi -200.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 7 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Standard Chartered Vietnam: Bạn vừa nhận được 4500.000 VND từ Đức. Số dư mới: 4500.0000 VND.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 3 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Chúc mừng Quân đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
VCB: Quý khách vừa nhận được 2700.000 VND từ My. Số dư mới: 2700.0000 VND.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Nam A Bank: Bạn vừa nhận được 2700.000 VND từ Thủy. Số dư mới: 2700.0000 VND.,sms_safe,2024-05-22
CIMB Vietnam: Số dư tài khoản thay đổi -2600.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A166.,sms_safe,2024-05-22
Public Bank Vietnam: Quý khách vừa nhận được 2100.000 VND từ Bích. Số dư mới: 2100.0000 VND.,sms_safe,2024-05-22
Bác sĩ hẹn tai khám vào thứ 3 tuần sau lúc 9 giờ sáng.,sms_safe,2024-05-22
SHB: Giao dịch chuyển khoản 2500.000 VND thành công. Số dư hiện tại: 2500.0000 VND.,sms_safe,2024-05-22
Đơn hàng từ Giao Hang Nhanh đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 7 lúc 15 giờ chiều.,sms_safe,2024-05-22
Kienlongbank: Bạn vừa nhận được 4300.000 VND từ Phú. Số dư mới: 4300.0000 VND.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Linh ơi?",sms_safe,2024-05-22
Chúc mừng My đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Lộc ơi?",sms_safe,2024-05-22
CIMB Vietnam: Quý khách vừa nhận được 2300.000 VND từ Quý. Số dư mới: 2300.0000 VND.,sms_safe,2024-05-22
Chúc mừng My đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 5 lúc 15 giờ chiều.,sms_safe,2024-05-22
Chúc mừng sinh nhật Yến! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Chúc mừng Huy đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C215. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi Citus!,sms_safe,2024-05-22
CIMB Vietnam: Số dư tài khoản thay đổi -1800.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Citibank Vietnam: Quý khách vừa nhận được 500.000 VND từ Hạnh. Số dư mới: 500.0000 VND.,sms_safe,2024-05-22
Mã OTP của bạn là 235052. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Đơn hàng từ Gojek đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi Lixi!,sms_safe,2024-05-22
Nam A Bank: Giao dịch chuyển khoản 4400.000 VND thành công. Số dư hiện tại: 4400.0000 VND.,sms_safe,2024-05-22
SCB: Quý khách vừa nhận được 4100.000 VND từ Lâm. Số dư mới: 4100.0000 VND.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
BaoViet Bank: Giao dịch rút tiền 1300.000 VND thành công. Số dư hiện tại: 1300.0000 VND.,sms_safe,2024-05-22
Sacombank: Bạn vừa nhận được 2000.000 VND từ Ngân. Số dư mới: 2000.0000 VND.,sms_safe,2024-05-22
Chúc mừng Kiệt đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi HSC!,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Phước ơi?",sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Trinh ơi?",sms_safe,2024-05-22
Đơn hàng từ Shopee đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B340. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Đơn hàng từ Viettel đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Đơn hàng từ Mobifone đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Đơn hàng từ SSI đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Mã OTP của bạn là 585869. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B179. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Chúc mừng sinh nhật Bình! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B285. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A461.,sms_safe,2024-05-22
Standard Chartered Vietnam: Giao dịch chuyển khoản 3700.000 VND thành công. Số dư hiện tại: 3700.0000 VND.,sms_safe,2024-05-22
VCB: Giao dịch rút tiền 2100.000 VND thành công. Số dư hiện tại: 2100.0000 VND.,sms_safe,2024-05-22
MBBank: Giao dịch rút tiền 4900.000 VND thành công. Số dư hiện tại: 4900.0000 VND.,sms_safe,2024-05-22
Woori Bank Vietnam: Bạn vừa nhận được 3700.000 VND từ Nguyệt. Số dư mới: 3700.0000 VND.,sms_safe,2024-05-22
SCB: Giao dịch rút tiền 2000.000 VND thành công. Số dư hiện tại: 2000.0000 VND.,sms_safe,2024-05-22
OceanBank: Bạn vừa nhận được 4400.000 VND từ Linh. Số dư mới: 4400.0000 VND.,sms_safe,2024-05-22
Public Bank Vietnam: Giao dịch chuyển khoản 2700.000 VND thành công. Số dư hiện tại: 2700.0000 VND.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi AloShip!,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 4 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi Facebook!,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A249.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Đơn hàng từ Vinaphone đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Chúc mừng sinh nhật Diệu! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C325. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Đơn hàng VNPay của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C412. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
GPBank: Giao dịch rút tiền 1900.000 VND thành công. Số dư hiện tại: 1900.0000 VND.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Mã OTP của bạn là 316369. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Chúc mừng Diệu đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Mã OTP của bạn là 306545. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
TPBank: Quý khách vừa nhận được 300.000 VND từ Diệp. Số dư mới: 300.0000 VND.,sms_safe,2024-05-22
Đơn hàng từ Viettel Money đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Lý ơi?",sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 4 lúc 15 giờ chiều.,sms_safe,2024-05-22
Đơn hàng từ Boxme đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C103. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Chúc mừng Đức đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Tường ơi?",sms_safe,2024-05-22
Chúc mừng sinh nhật Tài! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Chúc mừng Vy đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C200. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
SCB: Bạn vừa nhận được 2600.000 VND từ Nguyên. Số dư mới: 2600.0000 VND.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Đơn hàng từ VPS đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Chúc mừng sinh nhật Luân! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Shinhan Bank Vietnam: Giao dịch rút tiền 1800.000 VND thành công. Số dư hiện tại: 1800.0000 VND.,sms_safe,2024-05-22
Chúc mừng Đức đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
Mã OTP của bạn là 581645. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Bác sĩ hẹn tai khám vào thứ 3 tuần sau lúc 9 giờ sáng.,sms_safe,2024-05-22
Chúc mừng Lý đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Shinhan Bank Vietnam: Bạn vừa nhận được 600.000 VND từ Tuấn. Số dư mới: 600.0000 VND.,sms_safe,2024-05-22
Đơn hàng Tiki của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
Mã OTP của bạn là 714321. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Mã OTP của bạn là 420704. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Chúc mừng sinh nhật Phát! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 7 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 7 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Citibank Vietnam: Giao dịch chuyển khoản 2900.000 VND thành công. Số dư hiện tại: 2900.0000 VND.,sms_safe,2024-05-22
Chúc mừng Sơn đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Bác sĩ hẹn tai khám vào thứ 4 tuần sau lúc 9 giờ sáng.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Diệu ơi?",sms_safe,2024-05-22
Mã OTP của bạn là 883367. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Techcombank: Bạn vừa nhận được 4000.000 VND từ Phan. Số dư mới: 4000.0000 VND.,sms_safe,2024-05-22
MBBank: Giao dịch rút tiền 1400.000 VND thành công. Số dư hiện tại: 1400.0000 VND.,sms_safe,2024-05-22
BaoViet Bank: Giao dịch rút tiền 3800.000 VND thành công. Số dư hiện tại: 3800.0000 VND.,sms_safe,2024-05-22
Chúc mừng sinh nhật Ngọc! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi VNG!,sms_safe,2024-05-22
VietinBank: Giao dịch chuyển khoản 3600.000 VND thành công. Số dư hiện tại: 3600.0000 VND.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 3 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Đơn hàng FedEx của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Shinhan Bank Vietnam: Quý khách vừa nhận được 800.000 VND từ Anh. Số dư mới: 800.0000 VND.,sms_safe,2024-05-22
DongA Bank: Giao dịch chuyển khoản 2000.000 VND thành công. Số dư hiện tại: 2000.0000 VND.,sms_safe,2024-05-22
Mã OTP của bạn là 458148. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A231.,sms_safe,2024-05-22
Đơn hàng từ Voso đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Woori Bank Vietnam: Bạn vừa nhận được 600.000 VND từ Thịnh. Số dư mới: 600.0000 VND.,sms_safe,2024-05-22
Đơn hàng từ Lixi đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
MSB: Quý khách vừa nhận được 2900.000 VND từ Anh. Số dư mới: 2900.0000 VND.,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 6 lúc 15 giờ chiều.,sms_safe,2024-05-22
Đơn hàng từ Boxme đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Mã OTP của bạn là 608867. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
PVcomBank: Giao dịch chuyển khoản 1100.000 VND thành công. Số dư hiện tại: 1100.0000 VND.,sms_safe,2024-05-22
OCB: Bạn vừa nhận được 4700.000 VND từ Vỹ. Số dư mới: 4700.0000 VND.,sms_safe,2024-05-22
Woori Bank Vietnam: Bạn vừa nhận được 700.000 VND từ Phương. Số dư mới: 700.0000 VND.,sms_safe,2024-05-22
Đơn hàng từ Boxme đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Đơn hàng từ Voso đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi ZaloPay!,sms_safe,2024-05-22
HDBank: Giao dịch rút tiền 800.000 VND thành công. Số dư hiện tại: 800.0000 VND.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B130. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
VietinBank: Số dư tài khoản thay đổi -1000.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Public Bank Vietnam: Giao dịch rút tiền 4900.000 VND thành công. Số dư hiện tại: 4900.0000 VND.,sms_safe,2024-05-22
DongA Bank: Bạn vừa nhận được 3500.000 VND từ Khôi. Số dư mới: 3500.0000 VND.,sms_safe,2024-05-22
CIMB Vietnam: Số dư tài khoản thay đổi -3400.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B226. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
ACB: Giao dịch rút tiền 3400.000 VND thành công. Số dư hiện tại: 3400.0000 VND.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C332. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
BIDV: Bạn vừa nhận được 3400.000 VND từ Nhi. Số dư mới: 3400.0000 VND.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C133. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
OCB: Giao dịch chuyển khoản 4300.000 VND thành công. Số dư hiện tại: 4300.0000 VND.,sms_safe,2024-05-22
Mã OTP của bạn là 836291. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
MSB: Quý khách vừa nhận được 300.000 VND từ Hùng. Số dư mới: 300.0000 VND.,sms_safe,2024-05-22
Mã OTP của bạn là 991958. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Chúc mừng Hương đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
GPBank: Giao dịch rút tiền 3200.000 VND thành công. Số dư hiện tại: 3200.0000 VND.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 2 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Woori Bank Vietnam: Giao dịch rút tiền 3300.000 VND thành công. Số dư hiện tại: 3300.0000 VND.,sms_safe,2024-05-22
Chúc mừng sinh nhật Lan! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi AloShip!,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B388. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B194. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B192. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Chúc mừng Yến đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A258.,sms_safe,2024-05-22
BaoViet Bank: Giao dịch chuyển khoản 1100.000 VND thành công. Số dư hiện tại: 1100.0000 VND.,sms_safe,2024-05-22
Saigonbank: Bạn vừa nhận được 3600.000 VND từ Bích. Số dư mới: 3600.0000 VND.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 7 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Huyền ơi?",sms_safe,2024-05-22
SeABank: Giao dịch rút tiền 4400.000 VND thành công. Số dư hiện tại: 4400.0000 VND.,sms_safe,2024-05-22
Đơn hàng từ TikTok đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Đơn hàng Grab của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Diệu ơi?",sms_safe,2024-05-22
MBBank: Bạn vừa nhận được 2100.000 VND từ Sơn. Số dư mới: 2100.0000 VND.,sms_safe,2024-05-22
Sacombank: Quý khách vừa nhận được 800.000 VND từ Trang. Số dư mới: 800.0000 VND.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C391. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
VCB: Số dư tài khoản thay đổi -4000.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 2 lúc 15 giờ chiều.,sms_safe,2024-05-22
Chúc mừng Tín đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
Mã OTP của bạn là 869366. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Chúc mừng Chi đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Sacombank: Giao dịch rút tiền 1500.000 VND thành công. Số dư hiện tại: 1500.0000 VND.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
VCB: Bạn vừa nhận được 4200.000 VND từ Trâm. Số dư mới: 4200.0000 VND.,sms_safe,2024-05-22
